Start             End               Sif   SrcIPaddress    SrcP  DIf   DstIPaddress    DstP    P Fl Pkts       Octets
0306.01:36:21.224 0306.01:36:21.224 0     192.168.0.203   110   0     192.168.0.107   54786 6   4  1          40        
0306.01:36:21.224 0306.01:36:21.224 0     192.168.0.107   47336 0     192.168.0.203   135   6   2  1          60        
0306.01:36:21.224 0306.01:36:21.224 0     192.168.0.203   135   0     192.168.0.107   47336 6   4  1          40        
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.107   54846 0     192.168.0.203   23    6   6  3          164       
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.203   23    0     192.168.0.107   54846 6   2  1          60        
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.107   50962 0     192.168.0.203   21    6   6  3          164       
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.203   21    0     192.168.0.107   50962 6   2  1          60        
0306.01:36:21.224 0306.01:36:21.224 0     192.168.0.107   34688 0     192.168.0.203   587   6   2  1          60        
0306.01:36:21.224 0306.01:36:21.224 0     192.168.0.203   587   0     192.168.0.107   34688 6   4  1          40        
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.107   39952 0     192.168.0.203   80    6   6  3          164       
0306.01:36:21.224 0306.01:36:21.257 0     192.168.0.203   80    0     192.168.0.107   39952 6   2  1          60        
0306.01:36:21.226 0306.01:36:21.226 0     192.168.0.107   38042 0     192.168.0.203   443   6   2  1          60        
0306.01:36:21.226 0306.01:36:21.226 0     192.168.0.203   443   0     192.168.0.107   38042 6   4  1          40        
0306.01:36:21.227 0306.01:36:21.227 0     192.168.0.107   43498 0     192.168.0.203   445   6   2  1          60        
0306.01:36:21.227 0306.01:36:21.227 0     192.168.0.203   445   0     192.168.0.107   43498 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   54408 0     192.168.0.203   995   6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   995   0     192.168.0.107   54408 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   49336 0     192.168.0.203   8888  6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   8888  0     192.168.0.107   49336 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   48600 0     192.168.0.203   139   6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   139   0     192.168.0.107   48600 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   37022 0     192.168.0.203   143   6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   143   0     192.168.0.107   37022 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   44832 0     192.168.0.203   993   6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   993   0     192.168.0.107   44832 6   4  1          40        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.107   55766 0     192.168.0.203   111   6   2  1          60        
0306.01:36:21.253 0306.01:36:21.253 0     192.168.0.203   111   0     192.168.0.107   55766 6   4  1          40        
0306.01:36:21.257 0306.01:36:21.257 0     192.168.0.107   37086 0     192.168.0.203   5900  6   2  1          60        
0306.01:36:21.257 0306.01:36:21.257 0     192.168.0.203   5900  0     192.168.0.107   37086 6   4  1          40        
0306.01:36:21.259 0306.01:36:21.259 0     192.168.0.107   60166 0     192.168.0.203   8080  6   2  1          60        
0306.01:36:21.259 0306.01:36:21.259 0     192.168.0.203   8080  0     192.168.0.107   60166 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   33128 0     192.168.0.203   113   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   113   0     192.168.0.107   33128 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   41220 0     192.168.0.203   25    6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   25    0     192.168.0.107   41220 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   38280 0     192.168.0.203   3306  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   3306  0     192.168.0.107   38280 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   41466 0     192.168.0.203   1720  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   1720  0     192.168.0.107   41466 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   46540 0     192.168.0.203   1025  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   1025  0     192.168.0.107   46540 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   37996 0     192.168.0.203   256   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   256   0     192.168.0.107   37996 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.271 0     192.168.0.107   43892 0     192.168.0.203   53    6   6  3          164       
0306.01:36:21.260 0306.01:36:21.271 0     192.168.0.203   53    0     192.168.0.107   43892 6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   41550 0     192.168.0.203   554   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   554   0     192.168.0.107   41550 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   54870 0     192.168.0.203   465   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   465   0     192.168.0.107   54870 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   34950 0     192.168.0.203   520   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   520   0     192.168.0.107   34950 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   49384 0     192.168.0.203   1701  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   1701  0     192.168.0.107   49384 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   35824 0     192.168.0.203   2406  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   2406  0     192.168.0.107   35824 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   34090 0     192.168.0.203   771   6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   771   0     192.168.0.107   34090 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   57202 0     192.168.0.203   3819  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   3819  0     192.168.0.107   57202 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   45058 0     192.168.0.203   1377  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   1377  0     192.168.0.107   45058 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   47188 0     192.168.0.203   4865  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   4865  0     192.168.0.107   47188 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   56292 0     192.168.0.203   8034  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   8034  0     192.168.0.107   56292 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   38968 0     192.168.0.203   7068  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   7068  0     192.168.0.107   38968 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   39074 0     192.168.0.203   2254  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   2254  0     192.168.0.107   39074 6   4  1          40        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.107   51072 0     192.168.0.203   3325  6   2  1          60        
0306.01:36:21.260 0306.01:36:21.260 0     192.168.0.203   3325  0     192.168.0.107   51072 6   4  1          40        
0306.01:36:21.264 0306.01:36:21.264 0     192.168.0.107   33914 0     192.168.0.203   6977  6   2  1          60        
0306.01:36:21.264 0306.01:36:21.264 0     192.168.0.203   6977  0     192.168.0.107   33914 6   4  1          40        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.107   34318 0     192.168.0.203   3554  6   2  1          60        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.203   3554  0     192.168.0.107   34318 6   4  1          40        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.107   35044 0     192.168.0.203   851   6   2  1          60        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.203   851   0     192.168.0.107   35044 6   4  1          40        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.107   47356 0     192.168.0.203   9335  6   2  1          60        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.203   9335  0     192.168.0.107   47356 6   4  1          40        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.107   43600 0     192.168.0.203   2002  6   2  1          60        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.203   2002  0     192.168.0.107   43600 6   4  1          40        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.107   33914 0     192.168.0.203   3454  6   2  1          60        
0306.01:36:21.266 0306.01:36:21.266 0     192.168.0.203   3454  0     192.168.0.107   33914 6   4  1          40        
0306.01:36:21.267 0306.01:36:21.267 0     192.168.0.107   34480 0     192.168.0.203   3816  6   2  1          60        
0306.01:36:21.267 0306.01:36:21.267 0     192.168.0.203   3816  0     192.168.0.107   34480 6   4  1          40        
0306.01:36:21.269 0306.01:36:21.269 0     192.168.0.107   36702 0     192.168.0.203   8774  6   2  1          60        
0306.01:36:21.269 0306.01:36:21.269 0     192.168.0.203   8774  0     192.168.0.107   36702 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   40954 0     192.168.0.203   2899  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2899  0     192.168.0.107   40954 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   57326 0     192.168.0.203   6032  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   6032  0     192.168.0.107   57326 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   45246 0     192.168.0.203   1257  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1257  0     192.168.0.107   45246 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   35464 0     192.168.0.203   2190  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2190  0     192.168.0.107   35464 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   58032 0     192.168.0.203   8636  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   8636  0     192.168.0.107   58032 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   40042 0     192.168.0.203   7991  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   7991  0     192.168.0.107   40042 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   41220 0     192.168.0.203   1149  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1149  0     192.168.0.107   41220 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   50990 0     192.168.0.203   3120  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   3120  0     192.168.0.107   50990 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   53728 0     192.168.0.203   7144  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   7144  0     192.168.0.107   53728 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   54512 0     192.168.0.203   1816  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1816  0     192.168.0.107   54512 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   32862 0     192.168.0.203   3352  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   3352  0     192.168.0.107   32862 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   47326 0     192.168.0.203   9753  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   9753  0     192.168.0.107   47326 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   58574 0     192.168.0.203   9363  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   9363  0     192.168.0.107   58574 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   59408 0     192.168.0.203   1332  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1332  0     192.168.0.107   59408 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   44690 0     192.168.0.203   1563  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1563  0     192.168.0.107   44690 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   36660 0     192.168.0.203   2164  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2164  0     192.168.0.107   36660 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   35662 0     192.168.0.203   9017  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   9017  0     192.168.0.107   35662 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   55352 0     192.168.0.203   3534  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   3534  0     192.168.0.107   55352 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   47890 0     192.168.0.203   7270  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   7270  0     192.168.0.107   47890 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   47234 0     192.168.0.203   8765  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   8765  0     192.168.0.107   47234 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   51110 0     192.168.0.203   210   6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   210   0     192.168.0.107   51110 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   44420 0     192.168.0.203   2672  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2672  0     192.168.0.107   44420 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   59056 0     192.168.0.203   1913  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1913  0     192.168.0.107   59056 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   57418 0     192.168.0.203   3912  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   3912  0     192.168.0.107   57418 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   50500 0     192.168.0.203   1678  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1678  0     192.168.0.107   50500 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   43926 0     192.168.0.203   4719  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   4719  0     192.168.0.107   43926 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   57518 0     192.168.0.203   3892  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   3892  0     192.168.0.107   57518 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   39062 0     192.168.0.203   9814  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   9814  0     192.168.0.107   39062 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   58726 0     192.168.0.203   1916  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1916  0     192.168.0.107   58726 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   54946 0     192.168.0.203   2076  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2076  0     192.168.0.107   54946 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   56034 0     192.168.0.203   1679  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1679  0     192.168.0.107   56034 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   47330 0     192.168.0.203   2727  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   2727  0     192.168.0.107   47330 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   44430 0     192.168.0.203   1075  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   1075  0     192.168.0.107   44430 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   50032 0     192.168.0.203   5549  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   5549  0     192.168.0.107   50032 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   56280 0     192.168.0.203   8902  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   8902  0     192.168.0.107   56280 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   54876 0     192.168.0.203   789   6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   789   0     192.168.0.107   54876 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   43406 0     192.168.0.203   5545  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   5545  0     192.168.0.107   43406 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   40132 0     192.168.0.203   7376  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   7376  0     192.168.0.107   40132 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   42508 0     192.168.0.203   9706  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   9706  0     192.168.0.107   42508 6   4  1          40        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.107   34892 0     192.168.0.203   4523  6   2  1          60        
0306.01:36:21.271 0306.01:36:21.271 0     192.168.0.203   4523  0     192.168.0.107   34892 6   4  1          40        
