Start             End               Sif   SrcIPaddress    SrcP  DIf   DstIPaddress    DstP    P Fl Pkts       Octets
0306.01:11:50.120 0306.01:11:57.689 0     192.168.0.164   59394 0     239.255.255.250 3702  17  0  7          4788      
0306.01:11:58.413 0306.01:11:58.413 0     192.168.0.139   47349 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:01.378 0306.01:12:01.378 0     192.168.0.139   38209 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:04.353 0306.01:12:04.353 0     192.168.0.139   59711 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:07.425 0306.01:12:07.425 0     192.168.0.139   37969 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:10.394 0306.01:12:10.394 0     192.168.0.139   55383 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:13.356 0306.01:12:13.356 0     192.168.0.139   41974 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:16.428 0306.01:12:16.428 0     192.168.0.139   35795 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:19.405 0306.01:12:19.405 0     192.168.0.139   35684 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:22.367 0306.01:12:22.367 0     192.168.0.139   44926 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:25.540 0306.01:12:25.540 0     192.168.0.139   40350 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:25.684 0306.01:12:26.095 0     192.168.0.91    53196 0     224.0.0.252     5355  17  0  2          140       
0306.01:12:28.412 0306.01:12:28.412 0     192.168.0.139   53327 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:31.378 0306.01:12:31.378 0     192.168.0.139   52157 0     239.255.255.250 15600 17  0  1          63        
0306.00:54:44.238 0306.01:12:33.739 0     0.0.0.0         68    0     255.255.255.255 67    17  0  21         7944      
0306.01:12:33.739 0306.01:12:33.739 0     192.168.0.251   33381 0     239.255.255.250 1900  17  0  8          2171      
0306.01:12:34.348 0306.01:12:34.348 0     192.168.0.139   50600 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:37.420 0306.01:12:37.420 0     192.168.0.139   38800 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:37.828 0306.01:12:37.828 0     192.168.0.251   1900  0     239.255.255.250 1900  17  0  1          122       
0306.01:12:40.400 0306.01:12:40.400 0     192.168.0.139   56980 0     192.168.0.255   15600 17  0  1          63        
0306.01:15:39.950 0306.01:15:40.429 0     34.120.5.221    443   0     192.168.0.203   51498 6   3  12         4124      
0306.01:15:39.950 0306.01:15:40.429 0     192.168.0.203   51498 0     34.120.5.221    443   6   7  13         1507      
0306.01:15:40.635 0306.01:15:40.899 0     128.230.247.70  443   0     192.168.0.203   38214 6   3  9          2906      
0306.01:15:40.635 0306.01:15:40.899 0     192.168.0.203   38214 0     128.230.247.70  443   6   7  10         1178      
0306.01:15:40.635 0306.01:15:40.899 0     128.230.247.70  443   0     192.168.0.203   38216 6   3  8          2842      
0306.01:15:40.635 0306.01:15:40.899 0     192.168.0.203   38216 0     128.230.247.70  443   6   7  12         1246      
0306.01:15:41.729 0306.01:15:41.876 0     34.120.237.76   443   0     192.168.0.203   60204 6   6  11         3992      
0306.01:15:41.729 0306.01:15:41.876 0     192.168.0.203   60204 0     34.120.237.76   443   6   7  12         1443      
0306.01:15:41.729 0306.01:15:41.848 0     34.120.237.76   443   0     192.168.0.203   60206 6   6  9          3850      
0306.01:15:41.729 0306.01:15:41.848 0     192.168.0.203   60206 0     34.120.237.76   443   6   7  12         1443      
0306.01:15:41.803 0306.01:15:41.826 0     34.120.237.76   443   0     192.168.0.203   60210 6   2  1          60        
0306.01:15:41.803 0306.01:15:41.826 0     192.168.0.203   60210 0     34.120.237.76   443   6   6  2          100       
0306.01:15:41.803 0306.01:15:41.830 0     34.120.237.76   443   0     192.168.0.203   60212 6   2  1          60        
0306.01:15:41.803 0306.01:15:41.830 0     192.168.0.203   60212 0     34.120.237.76   443   6   6  2          100       
0306.01:15:41.803 0306.01:15:41.830 0     34.120.237.76   443   0     192.168.0.203   60214 6   2  1          60        
0306.01:15:41.803 0306.01:15:41.830 0     192.168.0.203   60214 0     34.120.237.76   443   6   6  2          100       
0306.01:12:43.362 0306.01:12:43.362 0     192.168.0.139   40920 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:46.431 0306.01:12:46.431 0     192.168.0.139   43546 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:49.408 0306.01:12:49.408 0     192.168.0.139   44732 0     239.255.255.250 15600 17  0  1          63        
0306.01:15:50.348 0306.01:15:50.615 0     192.168.0.203   52296 0     192.178.49.3    443   6   7  12         1443      
0306.01:15:50.348 0306.01:15:50.615 0     192.178.49.3    443   0     192.168.0.203   52296 6   3  11         5247      
0306.01:15:50.350 0306.01:15:50.549 0     192.168.0.203   38510 0     192.178.48.238  443   6   7  15         1575      
0306.01:15:50.350 0306.01:15:50.549 0     192.178.48.238  443   0     192.168.0.203   38510 6   3  11         7719      
0306.01:15:50.365 0306.01:15:50.615 0     192.168.0.203   52302 0     192.178.49.3    443   6   7  12         1443      
0306.01:15:50.365 0306.01:15:50.615 0     192.178.49.3    443   0     192.168.0.203   52302 6   3  11         5246      
0306.01:12:52.370 0306.01:12:52.370 0     192.168.0.139   59981 0     192.168.0.255   15600 17  0  1          63        
0306.01:12:55.442 0306.01:12:55.442 0     192.168.0.139   56332 0     239.255.255.250 15600 17  0  1          63        
0306.01:12:58.412 0306.01:12:58.412 0     192.168.0.139   44562 0     192.168.0.255   15600 17  0  1          63        
0306.01:15:58.236 0306.01:15:58.261 0     31.13.70.7      443   0     192.168.0.203   38196 6   2  1          60        
0306.01:15:58.236 0306.01:15:58.261 0     192.168.0.203   38196 0     31.13.70.7      443   6   6  2          100       
0306.01:13:04.350 0306.01:13:04.350 0     192.168.0.139   55966 0     192.168.0.255   15600 17  0  1          63        
0306.01:16:04.742 0306.01:16:04.871 0     192.168.0.203   51258 0     192.178.48.225  443   6   7  15         1587      
0306.01:16:04.742 0306.01:16:04.871 0     192.178.48.225  443   0     192.168.0.203   51258 6   6  12         10071     
0306.01:15:39.949 0306.01:16:05.185 0     34.120.5.221    443   0     192.168.0.203   51496 6   7  26         10455     
0306.01:15:39.949 0306.01:16:05.185 0     192.168.0.203   51496 0     34.120.5.221    443   6   3  31         3198      
0306.01:13:07.430 0306.01:13:07.430 0     192.168.0.139   56994 0     239.255.255.250 15600 17  0  1          63        
0306.01:16:07.158 0306.01:16:07.649 0     74.125.170.202  443   0     192.168.0.203   53866 6   2  84         322619    
0306.01:16:07.158 0306.01:16:07.649 0     192.168.0.203   53866 0     74.125.170.202  443   6   7  84         7976      
0306.01:16:08.801 0306.01:16:09.384 0     74.125.170.103  443   0     192.168.0.203   57034 6   2  100        395330    
0306.01:16:08.801 0306.01:16:09.384 0     192.168.0.203   57034 0     74.125.170.103  443   6   7  89         11633     
0306.01:13:10.391 0306.01:13:10.391 0     192.168.0.139   48955 0     192.168.0.255   15600 17  0  1          63        
0306.01:16:09.991 0306.01:16:10.581 0     74.125.170.200  443   0     192.168.0.203   42304 6   2  68         288193    
0306.01:16:09.991 0306.01:16:10.581 0     192.168.0.203   42304 0     74.125.170.200  443   6   6  58         8741      
0306.01:16:10.347 0306.01:16:10.467 0     192.168.0.203   38618 0     192.178.48.238  443   6   7  13         1483      
0306.01:16:10.347 0306.01:16:10.467 0     192.178.48.238  443   0     192.168.0.203   38618 6   6  11         7712      
0306.01:16:09.991 0306.01:16:11.150 0     74.125.170.200  443   0     192.168.0.203   42306 6   2  29         75378     
0306.01:16:09.991 0306.01:16:11.150 0     192.168.0.203   42306 0     74.125.170.200  443   6   6  32         4191      
0306.01:16:11.334 0306.01:16:11.653 0     74.125.170.200  443   0     192.168.0.203   42324 6   2  31         93607     
0306.01:16:11.334 0306.01:16:11.653 0     192.168.0.203   42324 0     74.125.170.200  443   6   6  35         4596      
0306.01:16:12.630 0306.01:16:12.781 0     192.168.0.203   51832 0     192.178.49.14   443   6   7  13         1483      
0306.01:16:12.630 0306.01:16:12.781 0     192.178.49.14   443   0     192.168.0.203   51832 6   6  10         5176      
0306.01:16:12.630 0306.01:16:12.780 0     192.168.0.203   51834 0     192.178.49.14   443   6   7  12         1431      
0306.01:16:12.630 0306.01:16:12.780 0     192.178.49.14   443   0     192.168.0.203   51834 6   6  9          5123      
0306.01:16:12.630 0306.01:16:12.768 0     192.168.0.203   51836 0     192.178.49.14   443   6   6  13         1471      
0306.01:16:12.630 0306.01:16:12.768 0     192.178.49.14   443   0     192.168.0.203   51836 6   3  10         5170      
0306.01:16:13.259 0306.01:16:13.404 0     192.168.0.203   40366 0     192.178.49.174  443   6   7  13         1471      
0306.01:16:13.259 0306.01:16:13.404 0     192.178.49.174  443   0     192.168.0.203   40366 6   3  9          5118      
0306.01:13:16.440 0306.01:13:16.440 0     192.168.0.139   37015 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:19.400 0306.01:13:19.400 0     192.168.0.139   43546 0     239.255.255.250 15600 17  0  1          63        
0306.01:13:22.371 0306.01:13:22.371 0     192.168.0.139   54287 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:25.443 0306.01:13:25.443 0     192.168.0.139   41188 0     239.255.255.250 15600 17  0  1          63        
0306.01:16:11.334 0306.01:16:25.317 0     74.125.170.200  443   0     192.168.0.203   42326 6   2  30         78222     
0306.01:16:11.334 0306.01:16:25.317 0     192.168.0.203   42326 0     74.125.170.200  443   6   6  33         4340      
0306.01:13:28.420 0306.01:13:28.420 0     192.168.0.139   46131 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:31.391 0306.01:13:31.391 0     192.168.0.139   56008 0     239.255.255.250 15600 17  0  1          63        
0306.01:13:29.642 0306.01:13:32.722 0     192.168.0.164   62887 0     239.255.255.250 1900  17  0  4          808       
0306.01:13:29.642 0306.01:13:32.722 0     192.168.0.164   62888 0     239.255.255.250 1900  17  0  4          812       
0306.01:13:30.572 0306.01:13:32.518 0     192.168.0.142   57711 0     239.255.255.250 1900  17  0  3          594       
0306.01:13:30.336 0306.01:13:33.338 0     192.168.0.91    53203 0     239.255.255.250 1900  17  0  4          812       
0306.01:13:31.494 0306.01:13:34.455 0     192.168.0.182   63073 0     239.255.255.250 1900  17  0  4          812       
0306.01:13:34.455 0306.01:13:34.455 0     192.168.0.139   41538 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:37.423 0306.01:13:37.423 0     192.168.0.139   47935 0     239.255.255.250 15600 17  0  1          63        
0306.01:16:39.220 0306.01:16:39.508 0     34.120.208.123  443   0     192.168.0.203   60754 6   3  12         4491      
0306.01:16:39.220 0306.01:16:39.508 0     192.168.0.203   60754 0     34.120.208.123  443   6   7  13         1185      
0306.01:16:39.220 0306.01:16:39.476 0     34.120.208.123  443   0     192.168.0.203   60756 6   3  11         4439      
0306.01:16:39.220 0306.01:16:39.476 0     192.168.0.203   60756 0     34.120.208.123  443   6   7  12         1133      
0306.01:16:39.220 0306.01:16:39.475 0     34.120.208.123  443   0     192.168.0.203   60758 6   3  13         4612      
0306.01:16:39.220 0306.01:16:39.475 0     192.168.0.203   60758 0     34.120.208.123  443   6   7  14         1249      
0306.01:16:39.242 0306.01:16:39.443 0     34.120.208.123  443   0     192.168.0.203   60762 6   3  13         4624      
0306.01:16:39.242 0306.01:16:39.443 0     192.168.0.203   60762 0     34.120.208.123  443   6   7  15         1289      
0306.01:16:39.242 0306.01:16:39.508 0     34.120.208.123  443   0     192.168.0.203   60764 6   3  13         4612      
0306.01:16:39.242 0306.01:16:39.508 0     192.168.0.203   60764 0     34.120.208.123  443   6   7  14         1249      
0306.01:16:39.352 0306.01:16:39.447 0     192.168.0.203   36448 0     199.232.153.140 443   6   7  13         1471      
0306.01:16:39.352 0306.01:16:39.447 0     199.232.153.140 443   0     192.168.0.203   36448 6   3  12         4910      
0306.01:16:39.352 0306.01:16:39.441 0     192.168.0.203   36450 0     199.232.153.140 443   6   7  12         1419      
0306.01:16:39.352 0306.01:16:39.441 0     199.232.153.140 443   0     192.168.0.203   36450 6   3  11         4870      
0306.01:16:39.352 0306.01:16:39.441 0     192.168.0.203   36452 0     199.232.153.140 443   6   7  12         1419      
0306.01:16:39.352 0306.01:16:39.441 0     199.232.153.140 443   0     192.168.0.203   36452 6   3  11         4858      
0306.01:16:39.352 0306.01:16:39.478 0     192.168.0.203   36454 0     199.232.153.140 443   6   7  14         1566      
0306.01:16:39.352 0306.01:16:39.478 0     199.232.153.140 443   0     192.168.0.203   36454 6   3  13         4962      
0306.01:16:39.352 0306.01:16:39.463 0     192.168.0.203   36456 0     199.232.153.140 443   6   7  13         1526      
0306.01:16:39.352 0306.01:16:39.463 0     199.232.153.140 443   0     192.168.0.203   36456 6   3  13         4950      
0306.01:16:39.514 0306.01:16:39.592 0     192.168.0.203   36468 0     199.232.153.140 443   6   7  11         1391      
0306.01:16:39.514 0306.01:16:39.592 0     199.232.153.140 443   0     192.168.0.203   36468 6   3  11         4788      
0306.01:16:39.527 0306.01:16:39.543 0     192.168.0.203   36470 0     199.232.153.140 443   6   6  2          100       
0306.01:16:39.527 0306.01:16:39.543 0     199.232.153.140 443   0     192.168.0.203   36470 6   2  1          60        
0306.01:13:40.394 0306.01:13:40.394 0     192.168.0.139   48245 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:43.362 0306.01:13:43.362 0     192.168.0.139   43693 0     239.255.255.250 15600 17  0  1          63        
0306.01:13:46.436 0306.01:13:46.436 0     192.168.0.139   33658 0     192.168.0.255   15600 17  0  1          63        
0306.01:13:49.416 0306.01:13:49.416 0     192.168.0.139   46739 0     239.255.255.250 15600 17  0  1          63        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.107   45732 0     192.168.0.203   111   6   2  1          60        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.203   111   0     192.168.0.107   45732 6   4  1          40        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.107   53186 0     192.168.0.203   3389  6   2  1          60        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.203   3389  0     192.168.0.107   53186 6   4  1          40        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.107   44782 0     192.168.0.203   110   6   2  1          60        
0306.01:16:50.387 0306.01:16:50.387 0     192.168.0.203   110   0     192.168.0.107   44782 6   4  1          40        
0306.01:16:50.388 0306.01:16:50.398 0     192.168.0.107   33846 0     192.168.0.203   53    6   6  3          164       
0306.01:16:50.388 0306.01:16:50.398 0     192.168.0.203   53    0     192.168.0.107   33846 6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   37334 0     192.168.0.203   135   6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   135   0     192.168.0.107   37334 6   4  1          40        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   56264 0     192.168.0.203   443   6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   443   0     192.168.0.107   56264 6   4  1          40        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   42646 0     192.168.0.203   1723  6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   1723  0     192.168.0.107   42646 6   4  1          40        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   39450 0     192.168.0.203   199   6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   199   0     192.168.0.107   39450 6   4  1          40        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   33492 0     192.168.0.203   445   6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   445   0     192.168.0.107   33492 6   4  1          40        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.107   56196 0     192.168.0.203   256   6   2  1          60        
0306.01:16:50.389 0306.01:16:50.389 0     192.168.0.203   256   0     192.168.0.107   56196 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.409 0     192.168.0.107   58186 0     192.168.0.203   80    6   6  3          164       
0306.01:16:50.398 0306.01:16:50.409 0     192.168.0.203   80    0     192.168.0.107   58186 6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   51342 0     192.168.0.203   113   6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   113   0     192.168.0.107   51342 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   38596 0     192.168.0.203   139   6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   139   0     192.168.0.107   38596 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   34826 0     192.168.0.203   993   6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   993   0     192.168.0.107   34826 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   44412 0     192.168.0.203   995   6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   995   0     192.168.0.107   44412 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   36522 0     192.168.0.203   1025  6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   1025  0     192.168.0.107   36522 6   4  1          40        
0306.01:16:50.398 0306.01:16:50.409 0     192.168.0.107   40980 0     192.168.0.203   21    6   6  3          164       
0306.01:16:50.398 0306.01:16:50.409 0     192.168.0.203   21    0     192.168.0.107   40980 6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.107   59686 0     192.168.0.203   1720  6   2  1          60        
0306.01:16:50.398 0306.01:16:50.398 0     192.168.0.203   1720  0     192.168.0.107   59686 6   4  1          40        
0306.01:16:50.399 0306.01:16:50.399 0     192.168.0.107   59446 0     192.168.0.203   25    6   2  1          60        
0306.01:16:50.399 0306.01:16:50.399 0     192.168.0.203   25    0     192.168.0.107   59446 6   4  1          40        
