Start             End               Sif   SrcIPaddress    SrcP  DIf   DstIPaddress    DstP    P Fl Pkts       Octets
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   2669  0     192.168.0.107   52486 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   57002 0     192.168.0.203   3369  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   3369  0     192.168.0.107   57002 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   45088 0     192.168.0.203   1299  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   1299  0     192.168.0.107   45088 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   60552 0     192.168.0.203   2880  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   2880  0     192.168.0.107   60552 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   40710 0     192.168.0.203   3336  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   3336  0     192.168.0.107   40710 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   51956 0     192.168.0.203   3784  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   3784  0     192.168.0.107   51956 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   55118 0     192.168.0.203   2044  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   2044  0     192.168.0.107   55118 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   40654 0     192.168.0.203   242   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   242   0     192.168.0.107   40654 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.107   34358 0     192.168.0.203   148   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.286 0     192.168.0.203   148   0     192.168.0.107   34358 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   48008 0     192.168.0.203   179   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   179   0     192.168.0.107   48008 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   38178 0     192.168.0.203   2068  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2068  0     192.168.0.107   38178 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   34452 0     192.168.0.203   4926  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   4926  0     192.168.0.107   34452 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   40470 0     192.168.0.203   2507  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2507  0     192.168.0.107   40470 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   52164 0     192.168.0.203   2946  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2946  0     192.168.0.107   52164 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   58442 0     192.168.0.203   2304  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2304  0     192.168.0.107   58442 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   59162 0     192.168.0.203   1711  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   1711  0     192.168.0.107   59162 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   41102 0     192.168.0.203   573   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   573   0     192.168.0.107   41102 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   46046 0     192.168.0.203   665   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   665   0     192.168.0.107   46046 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   49420 0     192.168.0.203   3022  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   3022  0     192.168.0.107   49420 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   54722 0     192.168.0.203   4546  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   4546  0     192.168.0.107   54722 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   42934 0     192.168.0.203   705   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   705   0     192.168.0.107   42934 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   51038 0     192.168.0.203   985   6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   985   0     192.168.0.107   51038 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   50346 0     192.168.0.203   1772  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   1772  0     192.168.0.107   50346 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   40832 0     192.168.0.203   2310  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2310  0     192.168.0.107   40832 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   39672 0     192.168.0.203   1064  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   1064  0     192.168.0.107   39672 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   60092 0     192.168.0.203   2407  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   2407  0     192.168.0.107   60092 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   40388 0     192.168.0.203   3143  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   3143  0     192.168.0.107   40388 6   4  1          40        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.107   41102 0     192.168.0.203   1483  6   2  1          60        
0306.00:38:00.286 0306.00:38:00.287 0     192.168.0.203   1483  0     192.168.0.107   41102 6   4  1          40        
0306.00:38:00.292 0306.00:38:00.293 0     192.168.0.107   36216 0     192.168.0.203   2136  6   2  1          60        
0306.00:38:00.292 0306.00:38:00.293 0     192.168.0.203   2136  0     192.168.0.107   36216 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   32944 0     192.168.0.203   3695  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   3695  0     192.168.0.107   32944 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   53200 0     192.168.0.203   4219  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   4219  0     192.168.0.107   53200 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   40466 0     192.168.0.203   475   6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   475   0     192.168.0.107   40466 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   49664 0     192.168.0.203   1507  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   1507  0     192.168.0.107   49664 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   46554 0     192.168.0.203   3222  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   3222  0     192.168.0.107   46554 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   48572 0     192.168.0.203   2270  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   2270  0     192.168.0.107   48572 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   35834 0     192.168.0.203   2374  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   2374  0     192.168.0.107   35834 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   57920 0     192.168.0.203   4923  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   4923  0     192.168.0.107   57920 6   4  1          40        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.107   52346 0     192.168.0.203   1313  6   2  1          60        
0306.00:38:00.295 0306.00:38:00.295 0     192.168.0.203   1313  0     192.168.0.107   52346 6   4  1          40        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.107   34012 0     192.168.0.203   1073  6   2  1          60        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.203   1073  0     192.168.0.107   34012 6   4  1          40        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.107   37346 0     192.168.0.203   1150  6   2  1          60        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.203   1150  0     192.168.0.107   37346 6   4  1          40        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.107   58564 0     192.168.0.203   3476  6   2  1          60        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.203   3476  0     192.168.0.107   58564 6   4  1          40        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.107   45250 0     192.168.0.203   3098  6   2  1          60        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.203   3098  0     192.168.0.107   45250 6   4  1          40        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.107   33432 0     192.168.0.203   3213  6   2  1          60        
0306.00:38:00.298 0306.00:38:00.298 0     192.168.0.203   3213  0     192.168.0.107   33432 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33476 0     192.168.0.203   1161  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1161  0     192.168.0.107   33476 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   56558 0     192.168.0.203   4415  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4415  0     192.168.0.107   56558 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   43134 0     192.168.0.203   3938  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3938  0     192.168.0.107   43134 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33420 0     192.168.0.203   265   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   265   0     192.168.0.107   33420 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41718 0     192.168.0.203   4351  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4351  0     192.168.0.107   41718 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   48408 0     192.168.0.203   1889  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1889  0     192.168.0.107   48408 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   46380 0     192.168.0.203   1182  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1182  0     192.168.0.107   46380 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33184 0     192.168.0.203   3048  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3048  0     192.168.0.107   33184 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54088 0     192.168.0.203   4796  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4796  0     192.168.0.107   54088 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   46132 0     192.168.0.203   4141  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4141  0     192.168.0.107   46132 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54032 0     192.168.0.203   3006  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3006  0     192.168.0.107   54032 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33886 0     192.168.0.203   412   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   412   0     192.168.0.107   33886 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41992 0     192.168.0.203   182   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   182   0     192.168.0.107   41992 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   49502 0     192.168.0.203   4575  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4575  0     192.168.0.107   49502 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   56862 0     192.168.0.203   2588  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2588  0     192.168.0.107   56862 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   49268 0     192.168.0.203   2787  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2787  0     192.168.0.107   49268 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   38132 0     192.168.0.203   1518  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1518  0     192.168.0.107   38132 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   59530 0     192.168.0.203   1566  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1566  0     192.168.0.107   59530 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   45224 0     192.168.0.203   3182  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3182  0     192.168.0.107   45224 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   49724 0     192.168.0.203   498   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   498   0     192.168.0.107   49724 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   46068 0     192.168.0.203   474   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   474   0     192.168.0.107   46068 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   55840 0     192.168.0.203   3346  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3346  0     192.168.0.107   55840 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   49128 0     192.168.0.203   339   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   339   0     192.168.0.107   49128 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   34950 0     192.168.0.203   530   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   530   0     192.168.0.107   34950 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41122 0     192.168.0.203   3433  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3433  0     192.168.0.107   41122 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   52726 0     192.168.0.203   3323  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3323  0     192.168.0.107   52726 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54264 0     192.168.0.203   782   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   782   0     192.168.0.107   54264 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   45474 0     192.168.0.203   4644  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4644  0     192.168.0.107   45474 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   60034 0     192.168.0.203   1611  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1611  0     192.168.0.107   60034 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   49144 0     192.168.0.203   1286  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1286  0     192.168.0.107   49144 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   52522 0     192.168.0.203   4455  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4455  0     192.168.0.107   52522 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   48642 0     192.168.0.203   4412  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4412  0     192.168.0.107   48642 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   57528 0     192.168.0.203   3357  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3357  0     192.168.0.107   57528 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41032 0     192.168.0.203   713   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   713   0     192.168.0.107   41032 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   57664 0     192.168.0.203   3889  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3889  0     192.168.0.107   57664 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   50066 0     192.168.0.203   4101  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4101  0     192.168.0.107   50066 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   35914 0     192.168.0.203   2177  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2177  0     192.168.0.107   35914 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   39630 0     192.168.0.203   2812  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2812  0     192.168.0.107   39630 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   51396 0     192.168.0.203   119   6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   119   0     192.168.0.107   51396 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54352 0     192.168.0.203   4456  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4456  0     192.168.0.107   54352 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   37616 0     192.168.0.203   3812  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3812  0     192.168.0.107   37616 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   58332 0     192.168.0.203   2313  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2313  0     192.168.0.107   58332 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54780 0     192.168.0.203   4703  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4703  0     192.168.0.107   54780 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   52124 0     192.168.0.203   2154  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2154  0     192.168.0.107   52124 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   44134 0     192.168.0.203   2210  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2210  0     192.168.0.107   44134 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41142 0     192.168.0.203   1359  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1359  0     192.168.0.107   41142 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   54868 0     192.168.0.203   1915  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1915  0     192.168.0.107   54868 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33590 0     192.168.0.203   2346  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2346  0     192.168.0.107   33590 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   39346 0     192.168.0.203   4133  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4133  0     192.168.0.107   39346 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   41030 0     192.168.0.203   3799  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3799  0     192.168.0.107   41030 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   37100 0     192.168.0.203   3616  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3616  0     192.168.0.107   37100 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   51268 0     192.168.0.203   2713  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2713  0     192.168.0.107   51268 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   57842 0     192.168.0.203   4877  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   4877  0     192.168.0.107   57842 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   42588 0     192.168.0.203   2777  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   2777  0     192.168.0.107   42588 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   53614 0     192.168.0.203   3754  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   3754  0     192.168.0.107   53614 6   4  1          40        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.107   33026 0     192.168.0.203   1951  6   2  1          60        
0306.00:38:00.301 0306.00:38:00.301 0     192.168.0.203   1951  0     192.168.0.107   33026 6   4  1          40        
0306.00:38:00.302 0306.00:38:00.302 0     192.168.0.107   57922 0     192.168.0.203   1242  6   2  1          60        
0306.00:38:00.302 0306.00:38:00.302 0     192.168.0.203   1242  0     192.168.0.107   57922 6   4  1          40        
0306.00:38:00.302 0306.00:38:00.302 0     192.168.0.107   40702 0     192.168.0.203   2197  6   2  1          60        
0306.00:38:00.302 0306.00:38:00.302 0     192.168.0.203   2197  0     192.168.0.107   40702 6   4  1          40        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.107   59194 0     192.168.0.203   877   6   2  1          60        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.203   877   0     192.168.0.107   59194 6   4  1          40        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.107   59982 0     192.168.0.203   522   6   2  1          60        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.203   522   0     192.168.0.107   59982 6   4  1          40        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.107   39294 0     192.168.0.203   4649  6   2  1          60        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.203   4649  0     192.168.0.107   39294 6   4  1          40        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.107   37638 0     192.168.0.203   4484  6   2  1          60        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.203   4484  0     192.168.0.107   37638 6   4  1          40        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.107   60674 0     192.168.0.203   4239  6   2  1          60        
0306.00:38:00.303 0306.00:38:00.303 0     192.168.0.203   4239  0     192.168.0.107   60674 6   4  1          40        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.107   55018 0     192.168.0.203   3303  6   2  1          60        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.203   3303  0     192.168.0.107   55018 6   4  1          40        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.107   43392 0     192.168.0.203   365   6   2  1          60        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.203   365   0     192.168.0.107   43392 6   4  1          40        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.107   49426 0     192.168.0.203   1541  6   2  1          60        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.203   1541  0     192.168.0.107   49426 6   4  1          40        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.107   50078 0     192.168.0.203   4817  6   2  1          60        
0306.00:38:00.304 0306.00:38:00.304 0     192.168.0.203   4817  0     192.168.0.107   50078 6   4  1          40        
0306.00:38:00.305 0306.00:38:00.305 0     192.168.0.107   54062 0     192.168.0.203   3499  6   2  1          60        
0306.00:38:00.305 0306.00:38:00.305 0     192.168.0.203   3499  0     192.168.0.107   54062 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   38852 0     192.168.0.203   63    6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   63    0     192.168.0.107   38852 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   41892 0     192.168.0.203   2594  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   2594  0     192.168.0.107   41892 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   54284 0     192.168.0.203   3041  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   3041  0     192.168.0.107   54284 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   46272 0     192.168.0.203   3205  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   3205  0     192.168.0.107   46272 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   43164 0     192.168.0.203   1262  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   1262  0     192.168.0.107   43164 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   49046 0     192.168.0.203   2823  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   2823  0     192.168.0.107   49046 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   43508 0     192.168.0.203   1463  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   1463  0     192.168.0.107   43508 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   48188 0     192.168.0.203   2456  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   2456  0     192.168.0.107   48188 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   33520 0     192.168.0.203   3365  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   3365  0     192.168.0.107   33520 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   36354 0     192.168.0.203   1426  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   1426  0     192.168.0.107   36354 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   45588 0     192.168.0.203   2644  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   2644  0     192.168.0.107   45588 6   4  1          40        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.107   40300 0     192.168.0.203   1824  6   2  1          60        
0306.00:38:00.308 0306.00:38:00.308 0     192.168.0.203   1824  0     192.168.0.107   40300 6   4  1          40        
