Start             End               Sif   SrcIPaddress    SrcP  DIf   DstIPaddress    DstP    P Fl Pkts       Octets
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   1473  0     192.168.0.107   43266 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   33562 0     192.168.0.203   3651  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   3651  0     192.168.0.107   33562 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   48078 0     192.168.0.203   1603  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   1603  0     192.168.0.107   48078 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   39644 0     192.168.0.203   1507  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   1507  0     192.168.0.107   39644 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   41250 0     192.168.0.203   2495  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   2495  0     192.168.0.107   41250 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   42216 0     192.168.0.203   42    6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   42    0     192.168.0.107   42216 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   50004 0     192.168.0.203   3206  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   3206  0     192.168.0.107   50004 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   38472 0     192.168.0.203   1719  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   1719  0     192.168.0.107   38472 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   42630 0     192.168.0.203   2884  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   2884  0     192.168.0.107   42630 6   4  1          40        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.107   59594 0     192.168.0.203   1237  6   2  1          60        
0304.16:16:58.881 0304.16:16:58.881 0     192.168.0.203   1237  0     192.168.0.107   59594 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   57696 0     192.168.0.203   3428  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   3428  0     192.168.0.107   57696 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   55348 0     192.168.0.203   2393  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   2393  0     192.168.0.107   55348 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   38152 0     192.168.0.203   3905  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   3905  0     192.168.0.107   38152 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   49956 0     192.168.0.203   1611  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   1611  0     192.168.0.107   49956 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   45046 0     192.168.0.203   1537  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   1537  0     192.168.0.107   45046 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   49614 0     192.168.0.203   4444  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   4444  0     192.168.0.107   49614 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   41060 0     192.168.0.203   1896  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   1896  0     192.168.0.107   41060 6   4  1          40        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.107   58680 0     192.168.0.203   4678  6   2  1          60        
0304.16:16:58.885 0304.16:16:58.885 0     192.168.0.203   4678  0     192.168.0.107   58680 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   33928 0     192.168.0.203   2938  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   2938  0     192.168.0.107   33928 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   41710 0     192.168.0.203   2606  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   2606  0     192.168.0.107   41710 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   41150 0     192.168.0.203   3948  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   3948  0     192.168.0.107   41150 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   54238 0     192.168.0.203   3312  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   3312  0     192.168.0.107   54238 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   35070 0     192.168.0.203   4790  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   4790  0     192.168.0.107   35070 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   44916 0     192.168.0.203   4991  6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   4991  0     192.168.0.107   44916 6   4  1          40        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.107   35332 0     192.168.0.203   717   6   2  1          60        
0304.16:16:58.886 0304.16:16:58.886 0     192.168.0.203   717   0     192.168.0.107   35332 6   4  1          40        
0304.16:16:58.887 0304.16:16:58.887 0     192.168.0.107   37284 0     192.168.0.203   1208  6   2  1          60        
0304.16:16:58.887 0304.16:16:58.887 0     192.168.0.203   1208  0     192.168.0.107   37284 6   4  1          40        
0304.16:16:58.887 0304.16:16:58.887 0     192.168.0.107   60592 0     192.168.0.203   1658  6   2  1          60        
0304.16:16:58.887 0304.16:16:58.887 0     192.168.0.203   1658  0     192.168.0.107   60592 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   53872 0     192.168.0.203   2963  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   2963  0     192.168.0.107   53872 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   39076 0     192.168.0.203   2138  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   2138  0     192.168.0.107   39076 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   43094 0     192.168.0.203   1356  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   1356  0     192.168.0.107   43094 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   42682 0     192.168.0.203   4999  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   4999  0     192.168.0.107   42682 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   58248 0     192.168.0.203   2986  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   2986  0     192.168.0.107   58248 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   57304 0     192.168.0.203   4855  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   4855  0     192.168.0.107   57304 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   43614 0     192.168.0.203   452   6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   452   0     192.168.0.107   43614 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   36672 0     192.168.0.203   1462  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   1462  0     192.168.0.107   36672 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   51226 0     192.168.0.203   3424  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   3424  0     192.168.0.107   51226 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   40896 0     192.168.0.203   2396  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   2396  0     192.168.0.107   40896 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   48220 0     192.168.0.203   838   6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   838   0     192.168.0.107   48220 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   45540 0     192.168.0.203   1499  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   1499  0     192.168.0.107   45540 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.107   47214 0     192.168.0.203   2767  6   2  1          60        
0304.16:16:58.893 0304.16:16:58.893 0     192.168.0.203   2767  0     192.168.0.107   47214 6   4  1          40        
0304.16:16:58.893 0304.16:16:58.894 0     192.168.0.107   47318 0     192.168.0.203   82    6   2  1          60        
0304.16:16:58.893 0304.16:16:58.894 0     192.168.0.203   82    0     192.168.0.107   47318 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   53008 0     192.168.0.203   3152  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3152  0     192.168.0.107   53008 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   47610 0     192.168.0.203   2966  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   2966  0     192.168.0.107   47610 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   39854 0     192.168.0.203   3498  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3498  0     192.168.0.107   39854 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   49128 0     192.168.0.203   69    6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   69    0     192.168.0.107   49128 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   36924 0     192.168.0.203   2665  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   2665  0     192.168.0.107   36924 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   40236 0     192.168.0.203   3329  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3329  0     192.168.0.107   40236 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   49890 0     192.168.0.203   1752  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   1752  0     192.168.0.107   49890 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   44290 0     192.168.0.203   309   6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   309   0     192.168.0.107   44290 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   42642 0     192.168.0.203   263   6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   263   0     192.168.0.107   42642 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   48120 0     192.168.0.203   3578  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3578  0     192.168.0.107   48120 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   39880 0     192.168.0.203   268   6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   268   0     192.168.0.107   39880 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   44974 0     192.168.0.203   3233  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3233  0     192.168.0.107   44974 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   53134 0     192.168.0.203   1531  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   1531  0     192.168.0.107   53134 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   50734 0     192.168.0.203   3814  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3814  0     192.168.0.107   50734 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   41576 0     192.168.0.203   1288  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   1288  0     192.168.0.107   41576 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   60420 0     192.168.0.203   1311  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   1311  0     192.168.0.107   60420 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   36712 0     192.168.0.203   909   6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   909   0     192.168.0.107   36712 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   37692 0     192.168.0.203   3144  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3144  0     192.168.0.107   37692 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   56136 0     192.168.0.203   3166  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3166  0     192.168.0.107   56136 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   51860 0     192.168.0.203   3561  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   3561  0     192.168.0.107   51860 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   59458 0     192.168.0.203   4888  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   4888  0     192.168.0.107   59458 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   34932 0     192.168.0.203   1481  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   1481  0     192.168.0.107   34932 6   4  1          40        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.107   37970 0     192.168.0.203   2487  6   2  1          60        
0304.16:16:58.894 0304.16:16:58.894 0     192.168.0.203   2487  0     192.168.0.107   37970 6   4  1          40        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.107   58844 0     192.168.0.203   2507  6   2  1          60        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.203   2507  0     192.168.0.107   58844 6   4  1          40        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.107   50004 0     192.168.0.203   1144  6   2  1          60        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.203   1144  0     192.168.0.107   50004 6   4  1          40        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.107   48458 0     192.168.0.203   57    6   2  1          60        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.203   57    0     192.168.0.107   48458 6   4  1          40        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.107   42004 0     192.168.0.203   1061  6   2  1          60        
0304.16:16:58.896 0304.16:16:58.896 0     192.168.0.203   1061  0     192.168.0.107   42004 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   55266 0     192.168.0.203   1246  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   1246  0     192.168.0.107   55266 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   60352 0     192.168.0.203   3922  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   3922  0     192.168.0.107   60352 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   38300 0     192.168.0.203   4004  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   4004  0     192.168.0.107   38300 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   59860 0     192.168.0.203   4606  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   4606  0     192.168.0.107   59860 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   42972 0     192.168.0.203   830   6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   830   0     192.168.0.107   42972 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   41020 0     192.168.0.203   4502  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   4502  0     192.168.0.107   41020 6   4  1          40        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.107   50154 0     192.168.0.203   2097  6   2  1          60        
0304.16:16:58.897 0304.16:16:58.897 0     192.168.0.203   2097  0     192.168.0.107   50154 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   55494 0     192.168.0.203   1667  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1667  0     192.168.0.107   55494 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   46660 0     192.168.0.203   2046  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2046  0     192.168.0.107   46660 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   47132 0     192.168.0.203   2098  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2098  0     192.168.0.107   47132 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   35008 0     192.168.0.203   3103  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   3103  0     192.168.0.107   35008 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   48580 0     192.168.0.203   695   6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   695   0     192.168.0.107   48580 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   37122 0     192.168.0.203   3848  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   3848  0     192.168.0.107   37122 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   43508 0     192.168.0.203   779   6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   779   0     192.168.0.107   43508 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   52944 0     192.168.0.203   4094  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4094  0     192.168.0.107   52944 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   38222 0     192.168.0.203   2252  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2252  0     192.168.0.107   38222 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   56990 0     192.168.0.203   4837  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4837  0     192.168.0.107   56990 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   33528 0     192.168.0.203   4645  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4645  0     192.168.0.107   33528 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   45960 0     192.168.0.203   2840  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2840  0     192.168.0.107   45960 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   52882 0     192.168.0.203   2814  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2814  0     192.168.0.107   52882 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   39288 0     192.168.0.203   4859  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4859  0     192.168.0.107   39288 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   42554 0     192.168.0.203   2412  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2412  0     192.168.0.107   42554 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   50812 0     192.168.0.203   2265  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2265  0     192.168.0.107   50812 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   46756 0     192.168.0.203   3996  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   3996  0     192.168.0.107   46756 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   47658 0     192.168.0.203   1813  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1813  0     192.168.0.107   47658 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   51668 0     192.168.0.203   1698  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1698  0     192.168.0.107   51668 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   57442 0     192.168.0.203   2762  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2762  0     192.168.0.107   57442 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   36226 0     192.168.0.203   1248  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1248  0     192.168.0.107   36226 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   41110 0     192.168.0.203   4487  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4487  0     192.168.0.107   41110 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   35428 0     192.168.0.203   4558  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4558  0     192.168.0.107   35428 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   54718 0     192.168.0.203   79    6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   79    0     192.168.0.107   54718 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   53120 0     192.168.0.203   1618  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1618  0     192.168.0.107   53120 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   34342 0     192.168.0.203   4454  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4454  0     192.168.0.107   34342 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   54046 0     192.168.0.203   2202  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   2202  0     192.168.0.107   54046 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   35766 0     192.168.0.203   1189  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   1189  0     192.168.0.107   35766 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   52368 0     192.168.0.203   4271  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   4271  0     192.168.0.107   52368 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   48034 0     192.168.0.203   3512  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   3512  0     192.168.0.107   48034 6   4  1          40        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.107   42374 0     192.168.0.203   3802  6   2  1          60        
0304.16:16:58.898 0304.16:16:58.898 0     192.168.0.203   3802  0     192.168.0.107   42374 6   4  1          40        
0304.16:16:58.899 0304.16:16:58.899 0     192.168.0.107   43390 0     192.168.0.203   4219  6   2  1          60        
0304.16:16:58.899 0304.16:16:58.899 0     192.168.0.203   4219  0     192.168.0.107   43390 6   4  1          40        
0304.16:16:58.899 0304.16:16:58.899 0     192.168.0.107   55690 0     192.168.0.203   815   6   2  1          60        
0304.16:16:58.899 0304.16:16:58.899 0     192.168.0.203   815   0     192.168.0.107   55690 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   45440 0     192.168.0.203   2028  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   2028  0     192.168.0.107   45440 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   59150 0     192.168.0.203   4353  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   4353  0     192.168.0.107   59150 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   39120 0     192.168.0.203   3564  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   3564  0     192.168.0.107   39120 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   51552 0     192.168.0.203   2980  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   2980  0     192.168.0.107   51552 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   44332 0     192.168.0.203   1543  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   1543  0     192.168.0.107   44332 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   39464 0     192.168.0.203   1081  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   1081  0     192.168.0.107   39464 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   39266 0     192.168.0.203   1286  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   1286  0     192.168.0.107   39266 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   47008 0     192.168.0.203   100   6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   100   0     192.168.0.107   47008 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   59196 0     192.168.0.203   3146  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   3146  0     192.168.0.107   59196 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   60402 0     192.168.0.203   1895  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   1895  0     192.168.0.107   60402 6   4  1          40        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.107   49722 0     192.168.0.203   2277  6   2  1          60        
0304.16:16:58.903 0304.16:16:58.903 0     192.168.0.203   2277  0     192.168.0.107   49722 6   4  1          40        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.107   36764 0     192.168.0.203   3222  6   2  1          60        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.203   3222  0     192.168.0.107   36764 6   4  1          40        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.107   53952 0     192.168.0.203   234   6   2  1          60        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.203   234   0     192.168.0.107   53952 6   4  1          40        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.107   48452 0     192.168.0.203   1913  6   2  1          60        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.203   1913  0     192.168.0.107   48452 6   4  1          40        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.107   57922 0     192.168.0.203   612   6   2  1          60        
0304.16:16:58.905 0304.16:16:58.905 0     192.168.0.203   612   0     192.168.0.107   57922 6   4  1          40        
